Gene,Mean SHAP Value
TTF2,0.0
RUNDC3A,0.0
EFHD1,0.0
EFHD2,0.0
C20orf20,0.0
ZNF155,0.0
LPAR2,0.0
C2orf3,0.0
IL16,0.0
HLA-DRB5,0.0
ANXA4,0.0
CPT1B,0.0
ANXA3,0.0
LOC728606,0.0
CBR3,0.0
CBR1,0.0
GDF1,0.0
ZNF251,0.0
TPR,0.0
THRAP3,0.0
KISS1R,0.0
TASP1,0.0
OBFC2A,0.0
KAZ,0.0
OBFC2B,0.0
SYK,0.0
SYT7,0.0
SYT6,0.0
SYT5,0.0
SYT2,0.0
ADAM23,0.0
GSTM4,0.0
C2orf7,0.0
GSTM2,0.0
GSTM1,0.0
IL10,0.0
AIF1L,0.0
IL19,0.0
IL18,0.0
ADAM28,0.0
ADAM29,0.0
ZNF256,0.0
GLCE,0.0
ADAM22,0.0
GSTM5,0.0
DUSP11,0.0
DUSP16,0.0
ZDHHC22,0.0
DUSP14,0.0
DUSP15,0.0
DUSP18,0.0
DUSP19,0.0
MCM4,0.0
MCM5,0.0
MS4A2,0.0
MS4A7,0.0
KIFAP3,0.0
CBR4,0.0
PKMYT1,0.0
ZNF540,0.0
ISL1,0.0
TBCC,0.0
USH2A,0.0
SBDSP1,0.0
LOC341056,0.0
HEPACAM,0.0
POLM,0.0
C3orf26,0.0
OPRD1,0.0
ADRA2B,0.0
LOC283922,0.0
UBQLN4,0.0
GDF3,0.0
ZNF322B,0.0
DKFZp686O24166,0.0
GDF9,0.0
ZNF322A,0.0
KRT8,0.0
MCM6,0.0
MCM7,0.0
TRAF3IP1,0.0
ANXA6,0.0
LRRC4B,0.0
LRRC4C,0.0
DUSP10,0.0
SNX21,0.0
CCDC154,0.0
CCDC157,0.0
GUK1,0.0
CCDC151,0.0
CCDC153,0.0
CCDC152,0.0
C3orf23,0.0
EPC1,0.0
ZNF541,0.0
SQSTM1,0.0
DUSP12,0.0
DUSP13,0.0
SYT9,0.0
ASPM,0.0
BPIL1,0.0
LOC100131434,0.0
MRPS35,0.0
RBM12,0.0
FOXK1,0.0
PGM2L1,0.0
PAPOLG,0.0
SNRNP48,0.0
TBC1D8,0.0
FOXK2,0.0
NCRNA00107,0.0
SLC17A7,0.0
HNRNPH2,0.0
HNRNPH3,0.0
VDR,0.0
CGB7,0.0
ZNF271,0.0
MCM3APAS,0.0
TBXA2R,0.0
FAM127A,0.0
FAM127B,0.0
FAM127C,0.0
SAP30BP,0.0
HSPA12A,0.0
GATS,0.0
HIC2,0.0
HADH,0.0
HSP90B1,0.0
LOC255167,0.0
NOVA2,0.0
TMEM170B,0.0
NFU1,0.0
RLF,0.0
SMC1A,0.0
TUBE1,0.0
WSCD1,0.0
PSTK,0.0
WNT5B,0.0
UBXN1,0.0
MUTYH,0.0
NIT1,0.0
UFD1L,0.0
STAMBP,0.0
KNTC1,0.0
USP38,0.0
NCF4,0.0
SERGEF,0.0
APLP2,0.0
NCF2,0.0
TUBBP5,0.0
WNT5A,0.0
CCDC117,0.0
CCDC22,0.0
CCDC23,0.0
CCDC21,0.0
TEAD1,0.0
GABRA2,0.0
ZMAT5,0.0
MLYCD,0.0
EMP1,0.0
NRSN2,0.0
EMP3,0.0
LSM10,0.0
BHLHE22,0.0
LOC84989,0.0
NGLY1,0.0
CDKN3,0.0
TXK,0.0
PAPSS2,0.0
TXN,0.0
ZNF276,0.0
FIBIN,0.0
APOB48R,0.0
ZNF556,0.0
TMEM111,0.0
DCAF15,0.0
DCAF16,0.0
DCAF17,0.0
BLZF1,0.0
HSPA12B,0.0
MRPS33,0.0
MRPS30,0.0
MRPS31,0.0
HCFC1R1,0.0
TBC1D2,0.0
EMP2,0.0
ZNF519,0.0
TPRA1,0.0
PAIP2,0.0
OSGIN1,0.0
CD22,0.0
CCDC25,0.0
HNRNPUL1,0.0
HNRNPUL2,0.0
KIAA2013,0.0
KCNB1,0.0
KCNB2,0.0
KIAA2018,0.0
SIGLEC15,0.0
INO80,0.0
DCAF10,0.0
DCAF11,0.0
DCAF12,0.0
CNTNAP1,0.0
PCOLCE2,0.0
DEGS1,0.0
NCRNA00174,0.0
PICALM,0.0
MMRN1,0.0
FAM18A,0.0
FAM18B,0.0
LOC149837,0.0
PGAM2,0.0
SIAE,0.0
DIO1,0.0
CCL28,0.0
CETN2,0.0
CETN3,0.0
TMEM9B,0.0
OVGP1,0.0
PEG10,0.0
TMEM132A,0.0
KRR1,0.0
ANAPC10,0.0
ANAPC11,0.0
ANAPC16,0.0
PKD1L2,0.0
SNAPC2,0.0
DLEC1,0.0
ENTPD8,0.0
TOR1B,0.0
STRN,0.0
ZNF311,0.0
PACRGL,0.0
LSG1,0.0
DRD1,0.0
CASP8,0.0
DRD2,0.0
DRD4,0.0
PRDM8,0.0
CASP1,0.0
SMC4,0.0
CASP3,0.0
CASP2,0.0
PYGB,0.0
CASP4,0.0
CASP7,0.0
CASP6,0.0
PKD1L1,0.0
CHML,0.0
MRC1,0.0
TLCD1,0.0
TTC9C,0.0
UPB1,0.0
LOC90586,0.0
AKT3,0.0
AKT2,0.0
AKT1,0.0
CASP5,0.0
FAM40A,0.0
FAM40B,0.0
DPRXP4,0.0
LOC389033,0.0
LOC100216545,0.0
CLCA2,0.0
PGAM1,0.0
PKIA,0.0
NAT9,0.0
CYP26A1,0.0
KIF3A,0.0
KIF3C,0.0
ALOX5,0.0
TFE3,0.0
YSK4,0.0
OSTC,0.0
EFEMP2,0.0
EFEMP1,0.0
GNPNAT1,0.0
ODF2,0.0
HUNK,0.0
SRP14,0.0
DCTN4,0.0
LANCL1,0.0
CCDC102B,0.0
MRAP2,0.0
KIF3B,0.0
KRT23,0.0
ENTPD1,0.0
ENTPD3,0.0
ENTPD4,0.0
ENTPD5,0.0
ENTPD6,0.0
ENTPD7,0.0
TDRD1,0.0
METAP2,0.0
MST1R,0.0
HESX1,0.0
TMPRSS6,0.0
DUSP5P,0.0
PXDN,0.0
SNAPIN,0.0
LACE1,0.0
TNFRSF10A,0.0
HYAL2,0.0
HYAL3,0.0
TNFRSF10B,0.0
ZNF492,0.0
ZNF347,0.0
SNAPC4,0.0
PILRB,0.0
NAT8,0.0
DCTN1,0.0
SPC24,0.0
DMAP1,0.0
SSTR2,0.0
NARS,0.0
EPPK1,0.0
ANKRD20B,0.0
LMBRD2,0.0
LOC100134713,0.0
EN2,0.0
ZNF418,0.0
TNK2,0.0
ZDHHC1,0.0
FTO,0.0
ORC4L,0.0
PGM3,0.0
UMOD,0.0
HAAO,0.0
PLAC4,0.0
MARS,0.0
MSH4,0.0
ZDHHC7,0.0
ZDHHC4,0.0
ZDHHC5,0.0
MARS2,0.0
PAFAH2,0.0
NEUROG2,0.0
FTL,0.0
TCF12,0.0
SCNM1,0.0
SOX17,0.0
C6orf72,0.0
SOX15,0.0
C6orf70,0.0
SOX12,0.0
SOX11,0.0
TNNT2,0.0
TNNT3,0.0
C5orf4,0.0
SERPINE2,0.0
SNX31,0.0
GABBR2,0.0
GABBR1,0.0
UROD,0.0
KDM2A,0.0
CHRAC1,0.0
PDLIM3,0.0
PDLIM7,0.0
IRGQ,0.0
HMMR,0.0
SLC27A2,0.0
SNX32,0.0
SNX33,0.0
ABCA2,0.0
SERPINE1,0.0
STX12,0.0
POLE,0.0
LTB4R,0.0
POLG,0.0
TRMT12,0.0
KLHL28,0.0
KLHL29,0.0
GABRR2,0.0
TMEM81,0.0
KLHL23,0.0
KLHL20,0.0
IL17D,0.0
MACROD1,0.0
GGH,0.0
IGSF5,0.0
ATP5EP2,0.0
C2orf15,0.0
C2orf14,0.0
C2orf16,0.0
ZNF213,0.0
CCNDBP1,0.0
ZNF286B,0.0
NDUFV1,0.0
MDK,0.0
NDUFV3,0.0
DONSON,0.0
NUS1,0.0
MACROD2,0.0
LOC283267,0.0
BCAT1,0.0
BCAT2,0.0
SRFBP1,0.0
TAS2R19,0.0
RPL13AP20,0.0
ZFP62,0.0
CAPNS1,0.0
KLHL25,0.0
C8orf34,0.0
C8orf37,0.0
TAF15,0.0
C8orf33,0.0
TOMM6,0.0
ANPEP,0.0
IGFBP6,0.0
C8orf38,0.0
KDM2B,0.0
LDLRAP1,0.0
ZDHHC8,0.0
VAT1L,0.0
SART1,0.0
NCSTN,0.0
POLL,0.0
CDC123,0.0
C8orf31,0.0
KIAA1383,0.0
FAM96B,0.0
NMD3,0.0
KIAA0528,0.0
MYOZ1,0.0
FAM101A,0.0
FAM101B,0.0
ZNF416,0.0
EIF2A,0.0
AKAP9,0.0
AKAP8,0.0
PIPOX,0.0
SH2D1A,0.0
ORC1L,0.0
AKAP3,0.0
AKAP2,0.0
AKAP1,0.0
AKAP7,0.0
AKAP6,0.0
SEZ6,0.0
PASK,0.0
ANXA2P2,0.0
ANXA2P3,0.0
ANXA2P1,0.0
APBB3,0.0
C1orf135,0.0
KIAA1432,0.0
MAP7D2,0.0
KIAA1430,0.0
UTP23,0.0
TRIM17,0.0
PLCL2,0.0
RXRG,0.0
SLC35E4,0.0
KCTD21,0.0
KCTD20,0.0
SLC35E1,0.0
LOC595101,0.0
RANBP3L,0.0
UBA3,0.0
AKAP5,0.0
GBA2,0.0
MYH7B,0.0
G3BP1,0.0
LOC729603,0.0
PPP2R2A,0.0
MGC14436,0.0
PRPF38B,0.0
PRPF38A,0.0
TRIM16,0.0
TMEM110,0.0
HEPHL1,0.0
DPEP2,0.0
CEP290,0.0
TMEM192,0.0
CCND2,0.0
CCND1,0.0
POLR3G,0.0
TXNDC9,0.0
SVOPL,0.0
GATA5,0.0
GATA4,0.0
SMARCD1,0.0
SMARCD2,0.0
SMARCD3,0.0
APBB1,0.0
MAGEE2,0.0
SEPT7P2,0.0
LOC401431,0.0
SHISA5,0.0
RELL1,0.0
MTL5,0.0
RPS27A,0.0
LOC150776,0.0
ACVR1B,0.0
ACVR1C,0.0
TNKS,0.0
SUCLA2,0.0
IPCEF1,0.0
STAR,0.0
MVK,0.0
SGPL1,0.0
TTC39A,0.0
USP31,0.0
GPM6A,0.0
IFNAR1,0.0
MXRA7,0.0
TDRD6,0.0
OR2B6,0.0
SATB2,0.0
TAF1A,0.0
PPP2R2B,0.0
TCF15,0.0
DIAPH3,0.0
DYSF,0.0
DIAPH1,0.0
WDR3,0.0
WDR4,0.0
WDR5,0.0
WDR6,0.0
UNKL,0.0
IRAK4,0.0
IRAK1,0.0
IRAK3,0.0
IRAK2,0.0
TTC39B,0.0
WRN,0.0
MRGPRX3,0.0
TMEM155,0.0
ACPL2,0.0
SLC35C1,0.0
MCM9,0.0
NEDD4L,0.0
CKAP2L,0.0
FBXW7,0.0
PARD3B,0.0
FAM107B,0.0
SFRP2,0.0
MUCL1,0.0
TERT,0.0
UTP18,0.0
C11orf83,0.0
C11orf82,0.0
FBXW2,0.0
C11orf80,0.0
C11orf84,0.0
GPR19,0.0
NFATC2IP,0.0
TRIM37,0.0
IQGAP3,0.0
IQGAP2,0.0
IQGAP1,0.0
NME5,0.0
FBXO27,0.0
SKA1,0.0
FBXO22,0.0
CDKL2,0.0
TMEM177,0.0
PEX1,0.0
PMEPA1,0.0
RNF157,0.0
LIMD1,0.0
CD200R1,0.0
RNF152,0.0
ACAT2,0.0
GNRHR2,0.0
FAM91A1,0.0
ZNF410,0.0
IPO11,0.0
C11orf88,0.0
RNASE2,0.0
FCRLB,0.0
AIM2,0.0
DBC1,0.0
XG,0.0
AIM1,0.0
AMBRA1,0.0
GNB4,0.0
GNB5,0.0
ACAT1,0.0
TECPR1,0.0
RP9,0.0
LOC643677,0.0
SLC23A2,0.0
ZNF837,0.0
MAP3K4,0.0
TRIM46,0.0
ZNF831,0.0
PPP1R8,0.0
RAP1A,0.0
RAP1B,0.0
SSB,0.0
IL18BP,0.0
POU2F2,0.0
ILF2,0.0
CSTF2,0.0
FIBP,0.0
CSTF1,0.0
NUP62CL,0.0
CCNB1,0.0
CCNB2,0.0
CCNB3,0.0
TRIM35,0.0
CALD1,0.0
TUBA4B,0.0
CAMSAP1,0.0
POU2F3,0.0
PCDHA11,0.0
RBMX,0.0
GTF2A2,0.0
GTF2A1,0.0
ETFB,0.0
THAP2,0.0
WIPI1,0.0
UBE2QL1,0.0
NCOA6,0.0
NRN1,0.0
RALBP1,0.0
KRI1,0.0
RNASE6,0.0
PANK1,0.0
TET3,0.0
TCP10L,0.0
NDUFS4,0.0
HCLS1,0.0
NDUFS3,0.0
CDYL,0.0
TET1,0.0
THAP3,0.0
NDUFS2,0.0
HSPB11,0.0
COQ5,0.0
THAP4,0.0
PCMTD1,0.0
SAMSN1,0.0
ZNF33A,0.0
CSF1,0.0
SNAP23,0.0
FAM129B,0.0
CDC42BPA,0.0
FAM129A,0.0
GATM,0.0
DDX55,0.0
CSRNP2,0.0
CSRNP1,0.0
DDX56,0.0
RFTN2,0.0
DDX52,0.0
PRR13,0.0
DDX59,0.0
DDX58,0.0
C11orf48,0.0
CNTN4,0.0
MARVELD3,0.0
EGLN1,0.0
DNAH3,0.0
PRR18,0.0
RNASEN,0.0
NCF1B,0.0
DDX50,0.0
CP110,0.0
SCARB2,0.0
KCNC1,0.0
HNRPDL,0.0
SLC41A2,0.0
GNAI1,0.0
KPTN,0.0
NHEJ1,0.0
TIMM13,0.0
UPF3A,0.0
PROM1,0.0
PROM2,0.0
MGC29506,0.0
RAB5A,0.0
TOR1AIP1,0.0
CNTN6,0.0
ANXA2,0.0
CNTN2,0.0
PCOTH,0.0
CPT1C,0.0
EMR2,0.0
EMR1,0.0
LITAF,0.0
ERAP1,0.0
CPT1A,0.0
WNT7B,0.0
RAB5C,0.0
CCDC46,0.0
CCDC47,0.0
CCDC48,0.0
TMEM136,0.0
TMEM131,0.0
TMEM130,0.0
HSD17B12,0.0
FLG,0.0
MCM3,0.0
MYBPC2,0.0
DNAH9,0.0
DNAH8,0.0
CNGA4,0.0
CDKL3,0.0
BBOX1,0.0
TRIM33,0.0
CDKL5,0.0
RASL10B,0.0
COASY,0.0
FAM177B,0.0
RASSF10,0.0
SPRY4,0.0
SPDYE3,0.0
TPM1,0.0
TRPC6,0.0
SPRY1,0.0
SFRP5,0.0
CNGA3,0.0
CNGA2,0.0
UBE2E1,0.0
NUPR1,0.0
RNPS1,0.0
BUB1,0.0
GATC,0.0
COX6C,0.0
SPDYE6,0.0
DNAH5,0.0
TP53BP2,0.0
DNAH6,0.0
CCDC43,0.0
PEX7,0.0
TRPV6,0.0
IL2RB,0.0
IL2RA,0.0
LOC643719,0.0
TRIM8,0.0
TRPV4,0.0
PEX2,0.0
LDLR,0.0
PEX3,0.0
MECP2,0.0
CTF1,0.0
CCDC41,0.0
DNAH1,0.0
MICAL2,0.0
C10orf2,0.0
RUSC1,0.0
C10orf4,0.0
MTSS1L,0.0
RIMBP2,0.0
COX8A,0.0
MB,0.0
DNAJC8,0.0
BRF1,0.0
UBE2L6,0.0
BRF2,0.0
YKT6,0.0
FAM70A,0.0
CUX2,0.0
CDC45,0.0
C8orf40,0.0
C8orf41,0.0
C8orf42,0.0
SP140,0.0
COL13A1,0.0
PREB,0.0
NFYA,0.0
HSD11B1L,0.0
CHAF1A,0.0
FAM70B,0.0
GSTT1,0.0
BCS1L,0.0
SCGB2A1,0.0
MICAL1,0.0
CEACAM21,0.0
SAPS1,0.0
PDZK1,0.0
TCHH,0.0
TDRD3,0.0
NUAK1,0.0
PDGFC,0.0
TCHP,0.0
SS18L1,0.0
C2CD4C,0.0
C2CD4B,0.0
C2CD4A,0.0
VPS28,0.0
GPR176,0.0
PHRF1,0.0
C8orf44,0.0
PCBD1,0.0
RPS24,0.0
RPS26,0.0
ERN1,0.0
KBTBD11,0.0
VARS2,0.0
OBP2A,0.0
VPS33B,0.0
C8orf47,0.0
C8orf48,0.0
TRIOBP,0.0
ALPK2,0.0
ALPK3,0.0
CCL26,0.0
CCL22,0.0
CCL20,0.0
CCL21,0.0
DIO3,0.0
TMBIM1,0.0
MGC16142,0.0
SYNPO2L,0.0
GPX8,0.0
NIF3L1,0.0
IL11RA,0.0
KIAA0240,0.0
KIAA0247,0.0
VWA2,0.0
PUS7,0.0
PDE6D,0.0
SLC4A10,0.0
PDE6G,0.0
GYLTL1B,0.0
NBAS,0.0
FLNB,0.0
ZIC2,0.0
LOC339674,0.0
UCHL1,0.0
CHMP1A,0.0
CHMP1B,0.0
OPRK1,0.0
ATRN,0.0
LEAP2,0.0
PRDM6,0.0
SOD1,0.0
SMARCA4,0.0
HSH2D,0.0
PDE6A,0.0
ADPGK,0.0
AIMP1,0.0
AIMP2,0.0
CSAG3,0.0
SCGB2A2,0.0
GPSM1,0.0
GPSM3,0.0
ZNF408,0.0
ZNF407,0.0
RNF126P1,0.0
ECEL1,0.0
RPL21P44,0.0
ULK1,0.0
PRELID2,0.0
CLN6,0.0
TPD52,0.0
SERPINC1,0.0
UBXN4,0.0
SOX30,0.0
DNAJC4,0.0
ZBTB20,0.0
RBX1,0.0
ZBTB22,0.0
SIGLEC9,0.0
SPESP1,0.0
BMPR2,0.0
RWDD1,0.0
RNF182,0.0
RNF183,0.0
PCDHGB1,0.0
RNF187,0.0
RNF185,0.0
SFXN5,0.0
TOR1AIP2,0.0
UBE2K,0.0
PCDHGB5,0.0
ZBTB24,0.0
CLVS1,0.0
CCDC97,0.0
CHMP2A,0.0
P2RY6,0.0
MRFAP1L1,0.0
ZNF227,0.0
TNMD,0.0
C1orf128,0.0
FCHO2,0.0
LRRC16A,0.0
PCCA,0.0
PCCB,0.0
C1orf123,0.0
C1orf122,0.0
C1orf125,0.0
CLN5,0.0
C1orf127,0.0
C1orf126,0.0
P2RY1,0.0
P2RY4,0.0
TJP1,0.0
PIN4,0.0
C2orf34,0.0
C2orf39,0.0
AUP1,0.0
CLN8,0.0
XK,0.0
SLMO1,0.0
CLN3,0.0
C1orf124,0.0
PCDHGA6,0.0
LAMC1,0.0
LAMC3,0.0
DTNBP1,0.0
DDN,0.0
DDO,0.0
PCDHGA9,0.0
DDT,0.0
ZNF143,0.0
BAHCC1,0.0
RIC8A,0.0
LOC100190938,0.0
RRP15,0.0
GEM,0.0
PHF2,0.0
GPR173,0.0
PHF7,0.0
GPR171,0.0
PPT1,0.0
ATP6V1G1,0.0
ATP6V1G2,0.0
WWC3,0.0
GPR179,0.0
RNF160,0.0
CDC14A,0.0
LOC148189,0.0
GUSBL1,0.0
GOSR1,0.0
PTPRVP,0.0
SLC18A2,0.0
GOSR2,0.0
ZNF701,0.0
CYP4F12,0.0
DNAJC3,0.0
DNAJC1,0.0
DNAJC7,0.0
DNAJC5,0.0
MS4A8B,0.0
RINL,0.0
PCDHGA7,0.0
SYT17,0.0
SYT11,0.0
SYT13,0.0
SYT12,0.0
BICC1,0.0
CLDND1,0.0
C16orf80,0.0
C16orf88,0.0
C16orf89,0.0
SKI,0.0
CCDC163P,0.0
PCDHGB4,0.0
HRAS,0.0
JMJD1C,0.0
MEGF11,0.0
MAMDC2,0.0
MAMDC4,0.0
ZFP30,0.0
POU2F1,0.0
CLEC12A,0.0
RP1,0.0
HIRIP3,0.0
AAGAB,0.0
PHOSPHO2,0.0
HMG20B,0.0
HMG20A,0.0
LOC400027,0.0
SYNJ1,0.0
CNPY3,0.0
CNPY4,0.0
WASH3P,0.0
SIX3,0.0
MR1,0.0
PM20D1,0.0
LOC283070,0.0
SOHLH2,0.0
TNXB,0.0
CMAH,0.0
LTK,0.0
KNDC1,0.0
KLHL2,0.0
KLHL5,0.0
TBX5,0.0
RSPH10B2,0.0
KDELR3,0.0
KATNA1,0.0
RFX8,0.0
SYPL2,0.0
NUDT9P1,0.0
GPR75,0.0
EFHA2,0.0
CHFR,0.0
ZNF354A,0.0
MRO,0.0
ZNF285,0.0
C3orf70,0.0
C3orf71,0.0
C4orf10,0.0
C3orf75,0.0
LYG1,0.0
CDV3,0.0
ST18,0.0
TEX19,0.0
MOBKL2C,0.0
ST14,0.0
KIAA0947,0.0
ZFP82,0.0
POMGNT1,0.0
AGTRAP,0.0
PHLDB2,0.0
ODF3L1,0.0
NDUFA12,0.0
ZNF740,0.0
PHYH,0.0
MTHFD2L,0.0
ZNF746,0.0
TSKU,0.0
GAD1,0.0
SLC5A5,0.0
BSCL2,0.0
PGBD2,0.0
ISCA1P1,0.0
APOOL,0.0
NDUFA11,0.0
DDB1,0.0
C18orf56,0.0
C18orf54,0.0
WFIKKN2,0.0
GOPC,0.0
TNFRSF13B,0.0
SYNE2,0.0
SYNE1,0.0
MPV17L2,0.0
SNX5,0.0
PLEK,0.0
LOC550643,0.0
PLEC,0.0
TMEM11,0.0
TMEM132C,0.0
WHAMML1,0.0
NT5C3L,0.0
DCHS1,0.0
TAS2R4,0.0
LOC728554,0.0
FATE1,0.0
C4orf19,0.0
KDM5A,0.0
CLDN18,0.0
NR2F1,0.0
SYNGR4,0.0
CLDN15,0.0
CLDN14,0.0
CLDN10,0.0
CLDN12,0.0
PDE4DIP,0.0
TMEM18,0.0
ZNF133,0.0
SPOCK3,0.0
PRDM12,0.0
GOLGA2B,0.0
CLDN19,0.0
C17orf69,0.0
C17orf68,0.0
C17orf67,0.0
C17orf63,0.0
CASQ2,0.0
C6orf138,0.0
C6orf136,0.0
TIGD4,0.0
XPNPEP1,0.0
UQCRC2,0.0
TMEM179B,0.0
APC,0.0
KLHL3,0.0
RFX3,0.0
NRXN1,0.0
NRXN3,0.0
RFX7,0.0
AVPR2,0.0
ZNF222,0.0
ARID3B,0.0
ICA1,0.0
SPG7,0.0
ATP2B1,0.0
PIH1D2,0.0
GLRX3,0.0
GLRX2,0.0
VPS37D,0.0
CTDSPL2,0.0
C17orf62,0.0
C17orf61,0.0
C17orf60,0.0
ZCCHC5,0.0
ZCCHC6,0.0
ZCCHC2,0.0
TBX4,0.0
WDFY4,0.0
ZCCHC9,0.0
LOC143188,0.0
KIAA1712,0.0
ADAM21P1,0.0
KIAA1632,0.0
ECT2,0.0
DNA2,0.0
C6orf130,0.0
UPP2,0.0
C6orf132,0.0
NDUFA4L2,0.0
KIAA0087,0.0
IPPK,0.0
WBP11,0.0
CHADL,0.0
SLCO2A1,0.0
LOC654342,0.0
STAM2,0.0
SPAG7,0.0
SPAG6,0.0
SPAG9,0.0
SPAG8,0.0
SOD2,0.0
NECAB2,0.0
DLEU7,0.0
DLEU1,0.0
DLEU2,0.0
CAPN1,0.0
CAPN2,0.0
CAPN3,0.0
TPI1P2,0.0
CAPN7,0.0
SLC7A6OS,0.0
ELFN2,0.0
ZNF696,0.0
FAM82A1,0.0
SGMS1,0.0
FAM82A2,0.0
FUT10,0.0
FUT11,0.0
KLHL9,0.0
KLHL8,0.0
SLC2A10,0.0
WAC,0.0
CAPN5,0.0
GLRX5,0.0
DARS,0.0
ADPRHL2,0.0
ADPRHL1,0.0
MUDENG,0.0
GLRB,0.0
TRIP13,0.0
PUS7L,0.0
P704P,0.0
CYBRD1,0.0
PPYR1,0.0
GRK5,0.0
P4HB,0.0
C19orf48,0.0
C19orf46,0.0
C19orf45,0.0
C19orf44,0.0
C19orf43,0.0
C19orf42,0.0
C19orf40,0.0
PHYHIP,0.0
S100A14,0.0
KIAA0664,0.0
DARC,0.0
WBP4,0.0
SPAG5,0.0
GRK4,0.0
ATP6V1F,0.0
EGFLAM,0.0
GPR17,0.0
A2LD1,0.0
TBCE,0.0
CSRP2,0.0
SNX30,0.0
CSRP1,0.0
PRRC1,0.0
MED11,0.0
KCNMA1,0.0
KIF2A,0.0
ELL3,0.0
LOC158696,0.0
PANK4,0.0
PANK2,0.0
PANK3,0.0
NPIP,0.0
ARNTL,0.0
ZG16B,0.0
C12orf32,0.0
EMX1,0.0
C12orf35,0.0
C12orf34,0.0
NHP2L1,0.0
ETAA1,0.0
MANF,0.0
LOC645323,0.0
C14orf159,0.0
GABARAP,0.0
PPME1,0.0
TAS2R14,0.0
PCDH1,0.0
HES5,0.0
GPR172B,0.0
GPR172A,0.0
TNFRSF17,0.0
SAMD9,0.0
ATP6V1A,0.0
GM2A,0.0
FKBPL,0.0
IL20,0.0
BET1L,0.0
TRIM63,0.0
IFT122,0.0
LRRC16B,0.0
TBCK,0.0
FCHO1,0.0
CHRNA10,0.0
ATP6V1H,0.0
DTL,0.0
HSD17B14,0.0
GRB14,0.0
HEATR5A,0.0
PADI1,0.0
FTSJD1,0.0
WASH7P,0.0
GRTP1,0.0
LETM1,0.0
RCAN2,0.0
RCAN1,0.0
TNFAIP6,0.0
NPDC1,0.0
EFCAB2,0.0
EFCAB1,0.0
HES6,0.0
FLNA,0.0
EFCAB5,0.0
GPX7,0.0
GPX4,0.0
GPX2,0.0
GPX3,0.0
RBM15,0.0
RBM16,0.0
RBM17,0.0
RBBP9,0.0
RAD51AP1,0.0
HFM1,0.0
HCG4,0.0
EFCAB7,0.0
ZNF324B,0.0
KIF2C,0.0
SP4,0.0
PDIA5,0.0
MCM10,0.0
PNOC,0.0
OLA1,0.0
SP2,0.0
SLC27A4,0.0
SP1,0.0
POU5F1B,0.0
IL10RA,0.0
RPL19P12,0.0
IFT80,0.0
CBS,0.0
GPX1,0.0
EBI3,0.0
CBL,0.0
ZNRF2,0.0
ZNRF3,0.0
ARNT2,0.0
MYBBP1A,0.0
RAP1GDS1,0.0
LOC643008,0.0
TMEM22,0.0
NFASC,0.0
FBRS,0.0
FEZ2,0.0
OMA1,0.0
KIF21B,0.0
STEAP1,0.0
RNF144A,0.0
RNF144B,0.0
SLC5A8,0.0
FEZ1,0.0
PCDHB19P,0.0
JRK,0.0
C21orf128,0.0
DPY19L3,0.0
GPR109B,0.0
DPY19L1,0.0
ULK2,0.0
DAPK2,0.0
DAPK3,0.0
BIVM,0.0
FAM165B,0.0
WHAMM,0.0
OSMR,0.0
C1GALT1,0.0
TUG1,0.0
GCLC,0.0
UBQLN2,0.0
GRHL3,0.0
DPY19L2,0.0
PORCN,0.0
PABPC4,0.0
C14orf19,0.0
MTP18,0.0
DNHD1,0.0
ZNF529,0.0
SIX4,0.0
TAF8,0.0
SIDT2,0.0
ZNF394,0.0
HAMP,0.0
RNF128,0.0
TST,0.0
ATP6V0E1,0.0
CREBBP,0.0
MLLT4,0.0
CFB,0.0
ZNF524,0.0
ZNF525,0.0
WFIKKN1,0.0
ZNF527,0.0
GRHL2,0.0
AVL9,0.0
GCLM,0.0
UBASH3A,0.0
DSCAM,0.0
ATP6V0E2,0.0
POLG2,0.0
LTB4R2,0.0
UBL3,0.0
TYROBP,0.0
ZNF135,0.0
NAPSA,0.0
FKBP9,0.0
ANKFY1,0.0
PNP,0.0
CFI,0.0
CFH,0.0
UPK2,0.0
STK19,0.0
LRGUK,0.0
ATG4D,0.0
LOC441208,0.0
THUMPD2,0.0
ATG4A,0.0
EHF,0.0
ZNF639,0.0
MAN2C1,0.0
SYMPK,0.0
SPRED3,0.0
C14orf156,0.0
GPR109A,0.0
C14orf153,0.0
MPHOSPH8,0.0
UBL7,0.0
BPTF,0.0
UBL5,0.0
MYO7B,0.0
GORAB,0.0
PITPNC1,0.0
TMEM39B,0.0
PREX1,0.0
TNN,0.0
TOMM70A,0.0
TMPRSS13,0.0
MAN1C1,0.0
STK16,0.0
C21orf125,0.0
ZFPL1,0.0
ATG4B,0.0
SP5,0.0
IGFBPL1,0.0
FKBP8,0.0
HES2,0.0
KCTD6,0.0
FKBP2,0.0
FKBP7,0.0
FKBP5,0.0
FKBP4,0.0
GPAT2,0.0
C21orf122,0.0
RLN1,0.0
VCPIP1,0.0
MERTK,0.0
CELF1,0.0
TBX18,0.0
CELF2,0.0
KRTAP5-9,0.0
FOXQ1,0.0
PHF13,0.0
PHF12,0.0
PHF11,0.0
PHF17,0.0
PDPR,0.0
PHF15,0.0
PHF14,0.0
DSCC1,0.0
ZNF337,0.0
ZBTB8OS,0.0
RLN2,0.0
MYO9A,0.0
